listing_id,photo_idx,room_label,room_confidence,source_path
111143838,5,Living room,0.053706303,111143838/005.jpg
111143838,6,Living room,0.07206514,111143838/006.jpg
111143838,7,Kitchen,0.04849965,111143838/007.jpg
111143838,8,Kitchen,0.080818005,111143838/008.jpg
111143838,9,Kitchen,0.04614521,111143838/009.jpg
111143838,10,Kitchen,0.0628994,111143838/010.jpg
111143838,11,Dining room,0.07154927,111143838/011.jpg
111143838,12,Living room,0.072051205,111143838/012.jpg
111143838,13,Kitchen,0.06718454,111143838/013.jpg
111143838,14,Living room,0.06831052,111143838/014.jpg
111143838,15,Living room,0.077482335,111143838/015.jpg
111143838,16,Kitchen,0.075889535,111143838/016.jpg
111143838,17,Living room,0.04731808,111143838/017.jpg
111143838,18,Living room,0.056576964,111143838/018.jpg
111143838,19,Storage,0.04194153,111143838/019.jpg
111143838,20,Kitchen,0.078591116,111143838/020.jpg
111143838,21,Kitchen,0.058800012,111143838/021.jpg
111143838,22,Bedroom,0.070599765,111143838/022.jpg
111143838,23,Kitchen,0.07572284,111143838/023.jpg
111143838,24,Dining room,0.088927306,111143838/024.jpg
111143838,25,Storage,0.056767307,111143838/025.jpg
111143838,26,Kitchen,0.06591542,111143838/026.jpg
111143838,27,Bedroom,0.07605176,111143838/027.jpg
111143838,28,Bedroom,0.08081621,111143838/028.jpg
111143838,29,Bedroom,0.088847086,111143838/029.jpg
111143838,30,Storage,0.0785666,111143838/030.jpg
111143838,31,Bedroom,0.060325947,111143838/031.jpg
111143838,32,Storage,0.07779026,111143838/032.jpg
111143838,33,Bedroom,0.052017316,111143838/033.jpg
111143838,34,Bedroom,0.08527023,111143838/034.jpg
111143838,35,Bedroom,0.087906495,111143838/035.jpg
111143838,36,Storage,0.08187957,111143838/036.jpg
111143838,37,Storage,0.08107631,111143838/037.jpg
111143838,38,Hallway,0.04771931,111143838/038.jpg
111143838,39,Bedroom,0.083855085,111143838/039.jpg
111143838,40,Bedroom,0.07612713,111143838/040.jpg
111143838,41,Living room,0.05167311,111143838/041.jpg
111143838,42,Storage,0.05604372,111143838/042.jpg
111143838,43,Storage,0.041704062,111143838/043.jpg
111143838,44,Bedroom,0.08499228,111143838/044.jpg
111143838,45,Bedroom,0.07047795,111143838/045.jpg
111143838,46,Bedroom,0.056770556,111143838/046.jpg
111143838,47,Kitchen,0.06285012,111143838/047.jpg
111143838,48,Hallway,0.029484516,111143838/048.jpg
111143838,49,Bathroom,0.101482056,111143838/049.jpg
111143838,50,Bathroom,0.09055015,111143838/050.jpg
111143838,51,Bathroom,0.084782794,111143838/051.jpg
111143838,52,Bathroom,0.06230974,111143838/052.jpg
111143838,53,Bathroom,0.07266583,111143838/053.jpg
111143838,54,Living room,0.061727967,111143838/054.jpg
111143952,0,Living room,0.056858964,111143952/000.jpg
111143952,1,Living room,0.058881182,111143952/001.jpg
111143952,2,Living room,0.04406598,111143952/002.jpg
111143952,3,Living room,0.034090932,111143952/003.jpg
111143952,4,Living room,0.049080748,111143952/004.jpg
111143952,5,Living room,0.039745655,111143952/005.jpg
111143952,6,Living room,0.04022058,111143952/006.jpg
111143952,7,Storage,0.07011559,111143952/007.jpg
111143952,8,Bedroom,0.052028313,111143952/008.jpg
111143952,9,Bathroom,0.06093228,111143952/009.jpg
111143952,10,Kitchen,0.05679512,111143952/010.jpg
111143952,11,Kitchen,0.052402016,111143952/011.jpg
111143952,12,Bathroom,0.05467428,111143952/012.jpg
111143952,13,Bathroom,0.060086735,111143952/013.jpg
111143952,14,Bathroom,0.07429891,111143952/014.jpg
111143952,15,Bathroom,0.05243074,111143952/015.jpg
111143998,0,Living room,0.07594333,111143998/000.jpg
111143998,1,Bedroom,0.05125939,111143998/001.jpg
111143998,2,Terrace,0.059915822,111143998/002.jpg
111143998,3,Dining room,0.06082009,111143998/003.jpg
111143998,4,Terrace,0.043001097,111143998/004.jpg
111143998,5,Storage,0.085186996,111143998/005.jpg
111143998,6,Dining room,0.049065903,111143998/006.jpg
111143998,7,Living room,0.07111196,111143998/007.jpg
111143998,8,Hallway,0.08146824,111143998/008.jpg
111143998,9,Bedroom,0.06001268,111143998/009.jpg
111143998,10,Bedroom,0.031903468,111143998/010.jpg
111143998,11,Bedroom,0.04836762,111143998/011.jpg
111143998,12,Bedroom,0.05949529,111143998/012.jpg
111143998,13,Bedroom,0.051210325,111143998/013.jpg
111143998,14,Dining room,0.0511258,111143998/014.jpg
111143998,15,Bathroom,0.07099084,111143998/015.jpg
111143998,16,Bathroom,0.062438287,111143998/016.jpg
111143998,17,Bathroom,0.07091697,111143998/017.jpg
111143998,18,Dining room,0.040564764,111143998/018.jpg
111143998,19,Bedroom,0.05953531,111143998/019.jpg
111143998,20,Dining room,0.05605615,111143998/020.jpg
111143998,21,Bedroom,0.05805835,111143998/021.jpg
111143998,22,Hallway,0.09002169,111143998/022.jpg
111143998,23,Kitchen,0.06867523,111143998/023.jpg
111143998,24,Kitchen,0.06338148,111143998/024.jpg
111143998,25,Kitchen,0.059996877,111143998/025.jpg
111143998,26,Kitchen,0.06958943,111143998/026.jpg
111143998,27,Terrace,0.09838873,111143998/027.jpg
111144014,0,Living room,0.08022098,111144014/000.jpg
111144014,1,Living room,0.061634567,111144014/001.jpg
111144014,2,Living room,0.05157147,111144014/002.jpg
111144014,3,Living room,0.05819871,111144014/003.jpg
111144014,4,Bedroom,0.0772613,111144014/004.jpg
111144014,5,Bedroom,0.0728626,111144014/005.jpg
111144014,6,Bedroom,0.069727,111144014/006.jpg
111144014,7,Hallway,0.07508615,111144014/007.jpg
111144014,8,Hallway,0.031728845,111144014/008.jpg
111144014,9,Dining room,0.047259953,111144014/009.jpg
111144014,10,Kitchen,0.07898399,111144014/010.jpg
111144014,11,Kitchen,0.064450465,111144014/011.jpg
111144014,12,Bedroom,0.056217123,111144014/012.jpg
111144014,13,Kitchen,0.054431263,111144014/013.jpg
111144014,14,Bathroom,0.07057048,111144014/014.jpg
111144014,15,Bathroom,0.076337814,111144014/015.jpg
111144014,16,Terrace,0.07792446,111144014/016.jpg
111144014,17,Terrace,0.09868519,111144014/017.jpg
111144014,18,Terrace,0.074903786,111144014/018.jpg
111144014,19,Hallway,0.05199086,111144014/019.jpg
111144014,20,Hallway,0.09790032,111144014/020.jpg
111144014,21,Terrace,0.08288094,111144014/021.jpg
111144014,22,Terrace,0.08879392,111144014/022.jpg
111144091,0,Exterior,0.09684861,111144091/000.jpg
111144091,1,Dining room,0.04926763,111144091/001.jpg
111144091,2,Living room,0.054187976,111144091/002.jpg
111144091,3,Living room,0.03327746,111144091/003.jpg
111144091,4,Living room,0.08222128,111144091/004.jpg
111144091,5,Bedroom,0.059928168,111144091/005.jpg
111144091,6,Bedroom,0.07267056,111144091/006.jpg
111144091,7,Bedroom,0.05866828,111144091/007.jpg
111144091,8,Bathroom,0.072304465,111144091/008.jpg
111144091,9,Bathroom,0.0841201,111144091/009.jpg
111144091,10,Terrace,0.10441058,111144091/010.jpg
111144133,0,Living room,0.092064716,111144133/000.jpg
111144133,1,Living room,0.06489748,111144133/001.jpg
111144133,2,Living room,0.068769224,111144133/002.jpg
111144133,3,Living room,0.060134415,111144133/003.jpg
111144133,4,Dining room,0.08850676,111144133/004.jpg
111144133,5,Kitchen,0.029647058,111144133/005.jpg
111144133,6,Kitchen,0.069619626,111144133/006.jpg
111144133,7,Kitchen,0.05298696,111144133/007.jpg
111144133,8,Bedroom,0.076071836,111144133/008.jpg
111144133,9,Bedroom,0.070440486,111144133/009.jpg
111144133,10,Bedroom,0.075651094,111144133/010.jpg
111144133,11,Bedroom,0.059587028,111144133/011.jpg
111144133,12,Bathroom,0.079594456,111144133/012.jpg
111144133,13,Bedroom,0.042545866,111144133/013.jpg
111144133,14,Bedroom,0.052153032,111144133/014.jpg
111144133,15,Bedroom,0.063525595,111144133/015.jpg
111144133,16,Bedroom,0.0682103,111144133/016.jpg
111144133,17,Bathroom,0.07435729,111144133/017.jpg
111144133,18,Bedroom,0.06857678,111144133/018.jpg
111144133,19,Bedroom,0.08192043,111144133/019.jpg
111144133,20,Bedroom,0.06459054,111144133/020.jpg
111144133,21,Bathroom,0.066587746,111144133/021.jpg
111144133,22,Hallway,0.077223256,111144133/022.jpg
111144133,23,Hallway,0.092937484,111144133/023.jpg
111144133,24,Kitchen,0.06873747,111144133/024.jpg
111144133,25,Terrace,0.041580644,111144133/025.jpg
111144133,26,Storage,0.06370112,111144133/026.jpg
111144133,27,Hallway,0.089590944,111144133/027.jpg
111144133,28,Floor plan,0.06640064,111144133/028.jpg
111144259,0,Living room,0.061200842,111144259/000.jpg
111144259,1,Kitchen,0.055428363,111144259/001.jpg
111144259,2,Kitchen,0.065960765,111144259/002.jpg
111144259,3,Living room,0.042373072,111144259/003.jpg
111144259,4,Living room,0.05071842,111144259/004.jpg
111144259,5,Living room,0.05014404,111144259/005.jpg
111144259,6,Bedroom,0.052675605,111144259/006.jpg
111144259,7,Bedroom,0.057025958,111144259/007.jpg
111144259,8,Bedroom,0.05137005,111144259/008.jpg
111144259,9,Storage,0.068056874,111144259/009.jpg
111144259,10,Storage,0.06604443,111144259/010.jpg
111144259,11,Bathroom,0.07105819,111144259/011.jpg
111144259,12,Bathroom,0.07304314,111144259/012.jpg
111144259,13,Hallway,0.042647954,111144259/013.jpg
111144259,14,Terrace,0.05716113,111144259/014.jpg
111144436,0,Bedroom,0.07573576,111144436/000.jpg
111144436,1,Hallway,0.067005195,111144436/001.jpg
111144436,2,Bathroom,0.06902569,111144436/002.jpg
111144436,3,Bathroom,0.07844838,111144436/003.jpg
111144436,4,Bathroom,0.07562948,111144436/004.jpg
111144436,5,Bathroom,0.06781097,111144436/005.jpg
111144436,6,Bathroom,0.07711245,111144436/006.jpg
111144436,7,Hallway,0.08666483,111144436/007.jpg
111144436,8,Living room,0.04487712,111144436/008.jpg
111144436,9,Kitchen,0.069687866,111144436/009.jpg
111144436,10,Kitchen,0.06333627,111144436/010.jpg
111144436,11,Kitchen,0.049800806,111144436/011.jpg
111144436,12,Kitchen,0.06447649,111144436/012.jpg
111144436,13,Living room,0.041078936,111144436/013.jpg
111144436,14,Living room,0.053739794,111144436/014.jpg
111144436,15,Bedroom,0.055985037,111144436/015.jpg
111144436,16,Living room,0.040861305,111144436/016.jpg
111144436,17,Bedroom,0.053122308,111144436/017.jpg
111144436,18,Bedroom,0.054623377,111144436/018.jpg
111144436,19,Terrace,0.06942277,111144436/019.jpg
111144436,20,Terrace,0.10964729,111144436/020.jpg
111144436,21,Terrace,0.10675198,111144436/021.jpg
111144436,22,Terrace,-0.011783499,111144436/022.jpg
111144558,0,Terrace,0.06862386,111144558/000.jpg
111144558,1,Living room,0.060531065,111144558/001.jpg
111144558,2,Living room,0.05422429,111144558/002.jpg
111144558,3,Living room,0.057231188,111144558/003.jpg
111144558,4,Living room,0.057648633,111144558/004.jpg
111144558,5,Living room,0.056447122,111144558/005.jpg
111144558,6,Living room,0.049707066,111144558/006.jpg
111144558,7,Living room,0.05509194,111144558/007.jpg
111144558,8,Hallway,0.06460611,111144558/008.jpg
111144558,9,Hallway,0.07731233,111144558/009.jpg
111144558,10,Hallway,0.06416126,111144558/010.jpg
111144558,11,Bedroom,0.06375072,111144558/011.jpg
111144558,12,Bedroom,0.053693723,111144558/012.jpg
111144558,13,Bedroom,0.0647547,111144558/013.jpg
111144558,14,Bathroom,0.06640579,111144558/014.jpg
111144558,15,Bathroom,0.079430655,111144558/015.jpg
111144558,16,Bedroom,0.056948043,111144558/016.jpg
111144558,17,Hallway,0.054514248,111144558/017.jpg
111144558,18,Bathroom,0.06801806,111144558/018.jpg
111144558,19,Bathroom,0.059507497,111144558/019.jpg
111144558,20,Bedroom,0.041545704,111144558/020.jpg
111144558,21,Bedroom,0.060384113,111144558/021.jpg
111144558,22,Storage,0.06668053,111144558/022.jpg
111144558,23,Hallway,0.05174739,111144558/023.jpg
111144558,24,Bedroom,0.06582051,111144558/024.jpg
111144558,25,Storage,0.08220694,111144558/025.jpg
111144558,26,Terrace,0.06339055,111144558/026.jpg
111144558,27,Kitchen,0.076560564,111144558/027.jpg
111144558,28,Kitchen,0.08640618,111144558/028.jpg
111144785,0,Dining room,0.0771824,111144785/000.jpg
111144785,1,Dining room,0.08226768,111144785/001.jpg
111144785,2,Dining room,0.073613755,111144785/002.jpg
111144785,3,Living room,0.06965233,111144785/003.jpg
111144785,4,Storage,0.0699047,111144785/004.jpg
111144785,5,Bedroom,0.072135285,111144785/005.jpg
111144785,6,Bedroom,0.05904002,111144785/006.jpg
111144785,7,Terrace,0.076339915,111144785/007.jpg
111144785,8,Terrace,0.07411302,111144785/008.jpg
111144785,9,Bathroom,0.084118836,111144785/009.jpg
111144785,10,Bathroom,0.084118836,111144785/010.jpg
111144785,11,Bedroom,0.058185812,111144785/011.jpg
111144785,12,Bathroom,0.095008336,111144785/012.jpg
111144785,13,Bathroom,0.082105935,111144785/013.jpg
111144785,14,Kitchen,0.06108767,111144785/014.jpg
111144785,15,Kitchen,0.07174471,111144785/015.jpg
111144785,16,Kitchen,0.084629364,111144785/016.jpg
111144785,17,Hallway,0.06382109,111144785/017.jpg
111144785,18,Kitchen,0.06108767,111144785/018.jpg
111144785,19,Kitchen,0.07174471,111144785/019.jpg
111144785,20,Kitchen,0.06108767,111144785/020.jpg
111144785,21,Kitchen,0.07174471,111144785/021.jpg
111144785,22,Hallway,0.046673246,111144785/022.jpg
111144800,0,Living room,0.06672148,111144800/000.jpg
111144800,1,Living room,0.06363573,111144800/001.jpg
111144800,2,Living room,0.05546191,111144800/002.jpg
111144800,3,Living room,0.08186956,111144800/003.jpg
111144800,4,Dining room,0.068610325,111144800/004.jpg
111144800,5,Living room,0.057996713,111144800/005.jpg
111144800,6,Dining room,0.06499387,111144800/006.jpg
111144800,7,Dining room,0.06116643,111144800/007.jpg
111144800,8,Dining room,0.07046683,111144800/008.jpg
111144800,9,Dining room,0.059159145,111144800/009.jpg
111144800,10,Bedroom,0.071379825,111144800/010.jpg
111144800,11,Bedroom,0.0694669,111144800/011.jpg
111144800,12,Bedroom,0.04827626,111144800/012.jpg
111144800,13,Bedroom,0.06744334,111144800/013.jpg
111144800,14,Bedroom,0.059626885,111144800/014.jpg
111144800,15,Hallway,0.06254344,111144800/015.jpg
111144800,16,Bathroom,0.06579752,111144800/016.jpg
111144800,17,Bathroom,0.068167515,111144800/017.jpg
111144800,18,Bathroom,0.06315748,111144800/018.jpg
111144800,19,Kitchen,0.057551913,111144800/019.jpg
111144800,20,Kitchen,0.05276681,111144800/020.jpg
111144800,21,Kitchen,0.06554849,111144800/021.jpg
111144800,22,Hallway,0.10724788,111144800/022.jpg
111144800,23,Hallway,0.055692002,111144800/023.jpg
111144800,24,Terrace,0.08393827,111144800/024.jpg
111144800,25,Hallway,0.061118416,111144800/025.jpg
111144800,26,Terrace,0.08019262,111144800/026.jpg
111144800,27,Terrace,0.08593474,111144800/027.jpg
111144800,28,Exterior,0.07795378,111144800/028.jpg
111144858,0,Living room,0.07265937,111144858/000.jpg
111144858,1,Living room,0.06870435,111144858/001.jpg
111144858,2,Kitchen,0.08053604,111144858/002.jpg
111144858,3,Living room,0.06554659,111144858/003.jpg
111144858,4,Living room,0.06350225,111144858/004.jpg
111144858,5,Living room,0.07156325,111144858/005.jpg
111144858,6,Dining room,0.08443268,111144858/006.jpg
111144858,7,Bedroom,0.07249449,111144858/007.jpg
111144858,8,Bedroom,0.06366486,111144858/008.jpg
111144858,9,Bedroom,0.06671618,111144858/009.jpg
111144858,10,Terrace,0.10680528,111144858/010.jpg
111144858,11,Bathroom,0.06767505,111144858/011.jpg
111144858,12,Bathroom,0.06559838,111144858/012.jpg
111144858,13,Pool,-0.019192414,111144858/013.jpg
111144858,14,Terrace,-0.011783504,111144858/014.jpg
111144927,0,Living room,0.07584292,111144927/000.jpg
111144927,1,Kitchen,0.055033457,111144927/001.jpg
111144927,2,Dining room,0.050964702,111144927/002.jpg
111144927,3,Living room,0.06990691,111144927/003.jpg
111144927,4,Kitchen,0.07128298,111144927/004.jpg
111144927,5,Kitchen,0.06585322,111144927/005.jpg
111144927,6,Living room,0.06381509,111144927/006.jpg
111144927,7,Bedroom,0.07276076,111144927/007.jpg
111144927,8,Bedroom,0.06273216,111144927/008.jpg
111144927,9,Bedroom,0.09076253,111144927/009.jpg
111144927,10,Bedroom,0.073813066,111144927/010.jpg
111144927,11,Bedroom,0.041122135,111144927/011.jpg
111144927,12,Bedroom,0.07931055,111144927/012.jpg
111144927,13,Bedroom,0.07386759,111144927/013.jpg
111144927,14,Bedroom,0.059382766,111144927/014.jpg
111144927,15,Bedroom,0.08862934,111144927/015.jpg
111144927,16,Bedroom,0.07667148,111144927/016.jpg
111144927,17,Bedroom,0.06378133,111144927/017.jpg
111144927,18,Bedroom,0.07785145,111144927/018.jpg
111144927,19,Bedroom,0.07996702,111144927/019.jpg
111144927,20,Storage,0.0789265,111144927/020.jpg
111144927,21,Bathroom,0.07764896,111144927/021.jpg
111144927,22,Bathroom,0.08122984,111144927/022.jpg
111144927,23,Bathroom,0.07865129,111144927/023.jpg
111144927,24,Bathroom,0.07789094,111144927/024.jpg
111144927,25,Hallway,0.068277165,111144927/025.jpg
111144954,0,Terrace,0.038332686,111144954/000.jpg
111144954,1,Living room,0.05301763,111144954/001.jpg
111144954,2,Living room,0.06115022,111144954/002.jpg
111144954,3,Living room,0.05295164,111144954/003.jpg
111144954,4,Kitchen,0.053026766,111144954/004.jpg
111144954,5,Kitchen,0.051873073,111144954/005.jpg
111144954,6,Bedroom,0.07781982,111144954/006.jpg
111144954,7,Bedroom,0.08309172,111144954/007.jpg
111144954,8,Bedroom,0.052477013,111144954/008.jpg
111144954,9,Bedroom,0.064305365,111144954/009.jpg
111144954,10,Bedroom,0.06540572,111144954/010.jpg
111144954,11,Bathroom,0.08523264,111144954/011.jpg
111144954,12,Bathroom,0.06981101,111144954/012.jpg
111144954,13,Terrace,0.11388804,111144954/013.jpg
111145025,0,Living room,0.06045289,111145025/000.jpg
111145025,1,Living room,0.071295254,111145025/001.jpg
111145025,2,Kitchen,0.060589764,111145025/002.jpg
111145025,3,Hallway,0.047766984,111145025/003.jpg
111145025,4,Bedroom,0.039906304,111145025/004.jpg
111145025,5,Living room,0.051442068,111145025/005.jpg
111145025,6,Kitchen,0.052457158,111145025/006.jpg
111145025,7,Kitchen,0.07867268,111145025/007.jpg
111145025,8,Kitchen,0.0791562,111145025/008.jpg
111145025,9,Kitchen,0.07621282,111145025/009.jpg
111145025,10,Living room,0.05507239,111145025/010.jpg
111145025,11,Living room,0.051500715,111145025/011.jpg
111145025,12,Bedroom,0.061979227,111145025/012.jpg
111145025,13,Bedroom,0.06881164,111145025/013.jpg
111145025,14,Bedroom,0.07527425,111145025/014.jpg
111145025,15,Bedroom,0.0620478,111145025/015.jpg
111145025,16,Bedroom,0.06473223,111145025/016.jpg
111145025,17,Bathroom,0.0766202,111145025/017.jpg
111145025,18,Bathroom,0.089853376,111145025/018.jpg
111145025,19,Bathroom,0.062179822,111145025/019.jpg
111145025,20,Bathroom,0.073990315,111145025/020.jpg
111145025,21,Living room,0.069408745,111145025/021.jpg
111145025,22,Hallway,0.07062516,111145025/022.jpg
111145025,23,Living room,0.06796217,111145025/023.jpg
111145025,24,Exterior,0.056571316,111145025/024.jpg
111145155,0,Living room,0.04925681,111145155/000.jpg
111145155,1,Kitchen,0.055175457,111145155/001.jpg
111145155,2,Living room,0.052509353,111145155/002.jpg
111145155,3,Bedroom,0.058839187,111145155/003.jpg
111145155,4,Bedroom,0.060787253,111145155/004.jpg
111145155,5,Hallway,0.09033643,111145155/005.jpg
111145155,6,Bathroom,0.059543613,111145155/006.jpg
111145155,7,Exterior,0.047837302,111145155/007.jpg
111145155,8,Exterior,0.06457161,111145155/008.jpg
111145155,9,Hallway,0.041222762,111145155/009.jpg
111145155,10,Exterior,0.045830574,111145155/010.jpg
111145155,11,Exterior,0.053383816,111145155/011.jpg
111145183,0,Bedroom,0.07467642,111145183/000.jpg
111145183,1,Living room,0.04626323,111145183/001.jpg
111145183,2,Kitchen,0.060104452,111145183/002.jpg
111145183,3,Bathroom,0.0664774,111145183/003.jpg
111145183,4,Bedroom,0.062681034,111145183/004.jpg
111145183,5,Bedroom,0.06542184,111145183/005.jpg
111145183,6,Storage,0.07668425,111145183/006.jpg
111145183,7,Storage,0.0823633,111145183/007.jpg
111145183,8,Terrace,0.09170302,111145183/008.jpg
111145183,9,Exterior,0.06363369,111145183/009.jpg
111145359,0,Terrace,0.10106651,111145359/000.jpg
111145359,1,Bathroom,0.07416843,111145359/001.jpg
111145359,2,Hallway,0.034524117,111145359/002.jpg
111145359,3,Bathroom,0.06603862,111145359/003.jpg
111145359,4,Hallway,0.025028335,111145359/004.jpg
111145359,5,Bathroom,0.05309294,111145359/005.jpg
111145359,6,Hallway,0.07141274,111145359/006.jpg
111145359,7,Kitchen,0.06530639,111145359/007.jpg
111145359,8,Bedroom,0.064510696,111145359/008.jpg
111145359,9,Terrace,0.11360148,111145359/009.jpg
111145359,10,Hallway,0.057481468,111145359/010.jpg
111145359,11,Bedroom,0.048577283,111145359/011.jpg
111145370,0,Kitchen,0.08096146,111145370/000.jpg
111145370,1,Living room,0.042267334,111145370/001.jpg
111145370,2,Kitchen,0.074064806,111145370/002.jpg
111145370,3,Bathroom,0.07024359,111145370/003.jpg
111145370,4,Storage,0.06386498,111145370/004.jpg
111145370,5,Bedroom,0.070120916,111145370/005.jpg
111145370,6,Bathroom,0.06967077,111145370/006.jpg
111145370,7,Living room,0.04857764,111145370/007.jpg
111145370,8,Bathroom,0.051993027,111145370/008.jpg
111145370,9,Bathroom,0.07773837,111145370/009.jpg
111145447,0,Living room,0.08698161,111145447/000.jpg
111145447,1,Living room,0.08365253,111145447/001.jpg
111145447,2,Dining room,0.07845954,111145447/002.jpg
111145447,3,Living room,0.08864589,111145447/003.jpg
111145447,4,Living room,0.072337404,111145447/004.jpg
111145447,5,Bedroom,0.055990376,111145447/005.jpg
111145447,6,Bedroom,0.06434772,111145447/006.jpg
111145447,7,Bedroom,0.09393132,111145447/007.jpg
111145447,8,Bedroom,0.050416715,111145447/008.jpg
111145447,9,Bedroom,0.059474356,111145447/009.jpg
111145447,10,Bedroom,0.061763927,111145447/010.jpg
111145447,11,Bedroom,0.076013744,111145447/011.jpg
111145447,12,Bedroom,0.08992571,111145447/012.jpg
111145447,13,Bedroom,0.039288145,111145447/013.jpg
111145447,14,Bedroom,0.06805107,111145447/014.jpg
111145447,15,Kitchen,0.082863495,111145447/015.jpg
111145447,16,Kitchen,0.0701017,111145447/016.jpg
111145447,17,Kitchen,0.064817406,111145447/017.jpg
111145447,18,Kitchen,0.062026322,111145447/018.jpg
111145447,19,Kitchen,0.037661117,111145447/019.jpg
111145447,20,Bedroom,0.09936681,111145447/020.jpg
111145447,21,Bedroom,0.04439254,111145447/021.jpg
111145447,22,Bedroom,0.072339475,111145447/022.jpg
111145447,23,Bedroom,0.07472865,111145447/023.jpg
111145447,24,Bedroom,0.07980265,111145447/024.jpg
111145447,25,Bedroom,0.071754,111145447/025.jpg
111145447,26,Bathroom,0.06523857,111145447/026.jpg
111145447,27,Bathroom,0.062361572,111145447/027.jpg
111145447,28,Bathroom,0.06681498,111145447/028.jpg
111145447,29,Bathroom,0.0667067,111145447/029.jpg
111145447,30,Bathroom,0.047118805,111145447/030.jpg
111145447,31,Hallway,0.10647136,111145447/031.jpg
111145502,0,Living room,0.07124184,111145502/000.jpg
111145502,1,Living room,0.06736801,111145502/001.jpg
111145502,2,Living room,0.055041917,111145502/002.jpg
111145502,3,Dining room,0.06758259,111145502/003.jpg
111145502,4,Kitchen,0.07777758,111145502/004.jpg
111145502,5,Kitchen,0.06278301,111145502/005.jpg
111145502,6,Kitchen,0.060438152,111145502/006.jpg
111145502,7,Kitchen,0.069294125,111145502/007.jpg
111145502,8,Bedroom,0.06566029,111145502/008.jpg
111145502,9,Bedroom,0.06938686,111145502/009.jpg
111145502,10,Bedroom,0.08300813,111145502/010.jpg
111145502,11,Bedroom,0.075179175,111145502/011.jpg
111145502,12,Bathroom,0.06920403,111145502/012.jpg
111145502,13,Bathroom,0.077974714,111145502/013.jpg
111145502,14,Bathroom,0.060555883,111145502/014.jpg
111145502,15,Exterior,0.06634316,111145502/015.jpg
111145502,16,Exterior,0.027353901,111145502/016.jpg
111145502,17,Exterior,0.071110904,111145502/017.jpg
111145502,18,Exterior,0.034439262,111145502/018.jpg
111145502,19,Exterior,0.037041437,111145502/019.jpg
111145502,20,Exterior,0.026452592,111145502/020.jpg
111145511,0,Kitchen,0.086364135,111145511/000.jpg
111145511,1,Kitchen,0.07236986,111145511/001.jpg
111145511,2,Kitchen,0.07119214,111145511/002.jpg
111145511,3,Living room,0.07857407,111145511/003.jpg
111145511,4,Living room,0.062564425,111145511/004.jpg
111145511,5,Bedroom,0.06488685,111145511/005.jpg
111145511,6,Dining room,0.08044762,111145511/006.jpg
111145511,7,Bedroom,0.07020441,111145511/007.jpg
111145511,8,Bathroom,0.07178846,111145511/008.jpg
111145511,9,Bedroom,0.08871379,111145511/009.jpg
111145515,0,Living room,0.07685388,111145515/000.jpg
111145515,1,Kitchen,0.06292834,111145515/001.jpg
111145515,2,Living room,0.05224266,111145515/002.jpg
111145515,3,Kitchen,0.05781596,111145515/003.jpg
111145515,4,Living room,0.060524106,111145515/004.jpg
111145515,5,Dining room,0.055597395,111145515/005.jpg
111145515,6,Living room,0.04390692,111145515/006.jpg
111145515,7,Bedroom,0.056633532,111145515/007.jpg
111145515,8,Bedroom,0.05542604,111145515/008.jpg
111145515,9,Storage,0.087629884,111145515/009.jpg
111145515,10,Living room,0.05367012,111145515/010.jpg
111145515,11,Kitchen,0.060192186,111145515/011.jpg
111145515,12,Living room,0.042980943,111145515/012.jpg
111145515,13,Kitchen,0.07254705,111145515/013.jpg
111145515,14,Kitchen,0.06339125,111145515/014.jpg
111145515,15,Dining room,0.053058475,111145515/015.jpg
111145515,16,Terrace,0.0601891,111145515/016.jpg
111145515,17,Hallway,0.04859432,111145515/017.jpg
111145515,18,Terrace,0.05377666,111145515/018.jpg
111145515,19,Living room,0.03494487,111145515/019.jpg
111145515,20,Storage,0.08459046,111145515/020.jpg
111145515,21,Bedroom,0.06819676,111145515/021.jpg
111145515,22,Bedroom,0.05176627,111145515/022.jpg
111145515,23,Storage,0.09290809,111145515/023.jpg
111145515,24,Storage,0.09356504,111145515/024.jpg
111145515,25,Storage,0.083905086,111145515/025.jpg
111145515,26,Terrace,0.044943653,111145515/026.jpg
111145515,27,Terrace,0.042434458,111145515/027.jpg
111145515,28,Hallway,0.04462421,111145515/028.jpg
111145515,29,Living room,0.058096968,111145515/029.jpg
111145515,30,Dining room,0.03449269,111145515/030.jpg
111145515,31,Terrace,0.0525565,111145515/031.jpg
111145515,32,Hallway,0.039926678,111145515/032.jpg
111145515,33,Hallway,0.08694515,111145515/033.jpg
111145515,34,Hallway,0.053374413,111145515/034.jpg
111145515,35,Hallway,0.056314766,111145515/035.jpg
111145515,36,Hallway,0.05732287,111145515/036.jpg
111145515,37,Hallway,0.060795803,111145515/037.jpg
111145515,38,Storage,0.06579016,111145515/038.jpg
111145515,39,Hallway,0.06699408,111145515/039.jpg
111145515,40,Hallway,0.048228357,111145515/040.jpg
111145515,41,Bathroom,0.048876766,111145515/041.jpg
111145515,42,Bathroom,0.06994094,111145515/042.jpg
111145515,43,Bathroom,0.060712785,111145515/043.jpg
111145557,0,Kitchen,0.08313173,111145557/000.jpg
111145557,1,Kitchen,0.08638043,111145557/001.jpg
111145557,2,Living room,0.08654868,111145557/002.jpg
111145557,3,Bathroom,0.081983946,111145557/003.jpg
